user_id,time,parameters
2190797150540233,2021-01-10 16:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
0146108533665889,2021-01-10 17:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
4650546738542549,2021-01-10 16:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5751073171929745,2021-01-10 16:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1633906321753440,2021-01-10 17:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
4064533848203458,2021-01-10 15:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8080800639951113,2021-01-10 16:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7689185690456588,2021-01-10 15:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
3276433494415856,2021-01-10 16:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
6610695948422359,2021-01-10 16:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4650546738542549,2021-01-10 16:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
3021323475801991,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
6723800218160751,2021-01-10 16:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
1049318939783867,2021-01-10 16:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6045066466956590,2021-01-10 16:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5546798527813127,2021-01-10 17:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
3650759286260072,2021-01-10 17:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
5579435904220066,2021-01-10 16:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7879375873079408,2021-01-10 16:47:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
8529676791067881,2021-01-10 16:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5594435203744050,2021-01-10 17:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5379411365412365,2021-01-10 16:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
1125802294773701,2021-01-10 15:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
0608771652416132,2021-01-10 16:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0941294198930064,2021-01-10 16:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5993319659603638,2021-01-10 15:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1582274659357403,2021-01-10 15:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2317524189762411,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7105870689571192,2021-01-10 15:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4083355703153857,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3276433494415856,2021-01-10 17:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5747067127171224,2021-01-10 17:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
4979036123459769,2021-01-10 16:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
4183421451529846,2021-01-10 17:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5556759812666146,2021-01-10 17:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
3436311035485549,2021-01-10 15:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
0689166187049016,2021-01-10 17:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7523679146100880,2021-01-10 15:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
6588778109830786,2021-01-10 16:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8402452921155330,2021-01-10 17:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7042249103187430,2021-01-10 17:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
8320799854530660,2021-01-10 16:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
4468753609964554,2021-01-10 16:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5649694151418041,2021-01-10 16:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4182600146657920,2021-01-10 15:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0230623928395182,2021-01-10 17:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5048127603568483,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8442223270850595,2021-01-10 15:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
3895020049752572,2021-01-10 17:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6139295604744510,2021-01-10 16:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
3650759286260072,2021-01-10 17:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
6947114025797003,2021-01-10 16:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5579435904220066,2021-01-10 16:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8320799854530660,2021-01-10 16:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7853681253697120,2021-01-10 15:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8725464084567251,2021-01-10 16:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
8442223270850595,2021-01-10 15:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2317524189762411,2021-01-10 15:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5102937800316393,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
9107485539201384,2021-01-10 16:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1698127040926742,2021-01-10 16:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
1582274659357403,2021-01-10 16:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2467486923052388,2021-01-10 17:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1219257178970798,2021-01-10 16:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5321376830303115,2021-01-10 17:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
3845766377472350,2021-01-10 16:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2227691610618910,2021-01-10 15:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5207871922038020,2021-01-10 16:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5993319659603638,2021-01-10 15:47:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5220516068750025,2021-01-10 15:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7176335052705749,2021-01-10 15:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2501652770784568,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
5412681971132195,2021-01-10 15:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0172179745941596,2021-01-10 15:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
3895020049752572,2021-01-10 17:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2421568197535319,2021-01-10 17:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2421568197535319,2021-01-10 15:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7622812865424653,2021-01-10 15:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
3903073237154138,2021-01-10 17:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
1548781806385034,2021-01-10 17:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7689185690456588,2021-01-10 17:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6036078688215868,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3650759286260072,2021-01-10 15:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6036078688215868,2021-01-10 16:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
7817584580028052,2021-01-10 16:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2659282214995838,2021-01-10 17:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
8126456030030033,2021-01-10 16:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6909558851375464,2021-01-10 15:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
9738531107224268,2021-01-10 16:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5298337003303600,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7290544756133874,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7199013383539398,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5556759812666146,2021-01-10 16:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
3650759286260072,2021-01-10 17:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
1394630540661780,2021-01-10 15:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2523661701180907,2021-01-10 16:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1518643888084904,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8320799854530660,2021-01-10 15:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7269423728640348,2021-01-10 15:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4081406061642416,2021-01-10 17:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2370480168752806,2021-01-10 16:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1904614896967700,2021-01-10 16:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
9670743456778808,2021-01-10 17:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4250550235031677,2021-01-10 17:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
1810565954127141,2021-01-10 16:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6588778109830786,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5238469605067560,2021-01-10 15:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4650546738542549,2021-01-10 17:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7176335052705749,2021-01-10 16:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
1219257178970798,2021-01-10 17:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
6909558851375464,2021-01-10 16:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
8126987019472583,2021-01-10 16:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
9741150673749644,2021-01-10 17:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
8316752798594964,2021-01-10 16:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3253423898968204,2021-01-10 17:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0689166187049016,2021-01-10 17:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5354786566885429,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3407761610946431,2021-01-10 15:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8126456030030033,2021-01-10 15:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2363368386690053,2021-01-10 16:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4650546738542549,2021-01-10 16:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6309715815358408,2021-01-10 15:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
0913696417985308,2021-01-10 17:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0608771652416132,2021-01-10 16:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
1904614896967700,2021-01-10 16:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7523882372145781,2021-01-10 17:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7859524867310021,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3021323475801991,2021-01-10 15:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5905102306956449,2021-01-10 17:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2101958631998774,2021-01-10 16:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2096851019671825,2021-01-10 17:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6423451623911500,2021-01-10 16:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8126456030030033,2021-01-10 16:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8696670401632568,2021-01-10 17:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
0848198254971235,2021-01-10 17:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7291767716151888,2021-01-10 15:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5100293346605752,2021-01-10 16:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1932437531055966,2021-01-10 16:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
5048127603568483,2021-01-10 17:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
1633906321753440,2021-01-10 15:47:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5735692431822188,2021-01-10 17:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
1904724133637512,2021-01-10 16:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8403432579419442,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8206614646090483,2021-01-10 15:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2855486327314577,2021-01-10 16:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8032039863899973,2021-01-10 17:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0120662177903772,2021-01-10 17:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
0493252951996705,2021-01-10 15:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7583745227367895,2021-01-10 16:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3407761610946431,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5102937800316393,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
7622812865424653,2021-01-10 16:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0913696417985308,2021-01-10 17:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4807884635234332,2021-01-10 15:47:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4992090236670949,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5911431459955832,2021-01-10 16:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
6689495424269618,2021-01-10 16:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
1492199508171692,2021-01-10 16:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5053557008152944,2021-01-10 16:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5340414893968371,2021-01-10 17:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7622812865424653,2021-01-10 16:47:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8696670401632568,2021-01-10 16:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
9632935684568462,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0691030902772123,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
0622978928581708,2021-01-10 16:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7565236766450419,2021-01-10 17:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0488113538212132,2021-01-10 16:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
3895020049752572,2021-01-10 15:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5900002254055115,2021-01-10 17:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2327245390602505,2021-01-10 17:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
9738531107224268,2021-01-10 16:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
3021323475801991,2021-01-10 16:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8725464084567251,2021-01-10 16:37:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
9299933729079913,2021-01-10 17:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8725464084567251,2021-01-10 17:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
8895649631058673,2021-01-10 17:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
9850842024443385,2021-01-10 15:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2681041168275867,2021-01-10 16:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8126499459663066,2021-01-10 16:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
9549588454873580,2021-01-10 16:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
6290243230397790,2021-01-10 17:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2363368386690053,2021-01-10 17:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4137489981049090,2021-01-10 16:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
4114740878379321,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4605974215359835,2021-01-10 16:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
3796319245018198,2021-01-10 15:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8725464084567251,2021-01-10 16:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5905102306956449,2021-01-10 15:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
3895020049752572,2021-01-10 15:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2101958631998774,2021-01-10 15:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0080449485997146,2021-01-10 16:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7671885647160316,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
3488107270261991,2021-01-10 16:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2101958631998774,2021-01-10 16:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
5048127603568483,2021-01-10 17:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7621269710096860,2021-01-10 17:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
6117064077984263,2021-01-10 17:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1754391781026405,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5238469605067560,2021-01-10 16:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
3031124720372642,2021-01-10 17:02:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
2903951399202720,2021-01-10 17:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
4032225536379653,2021-01-10 16:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6045066466956590,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
3983620939750963,2021-01-10 15:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
7088503750482426,2021-01-10 15:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3407761610946431,2021-01-10 16:42:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1754391781026405,2021-01-10 15:47:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
3441828944423245,2021-01-10 16:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
4877524637214477,2021-01-10 16:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
2831034806771485,2021-01-10 15:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6617994845778138,2021-01-10 17:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
8278951919801016,2021-01-10 15:37:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
3276433494415856,2021-01-10 16:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
7287655588329864,2021-01-10 17:17:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
8175239390877469,2021-01-10 16:22:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6500105432442521,2021-01-10 17:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2008154173414547,2021-01-10 15:57:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
6894251258616707,2021-01-10 16:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7687807894042645,2021-01-10 16:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0452256167773857,2021-01-10 15:47:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
9197331528223522,2021-01-10 15:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'SignUp'}}"
9633120716986769,2021-01-10 15:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
4032225536379653,2021-01-10 16:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5524487909279670,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
2363368386690053,2021-01-10 15:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
9850842024443385,2021-01-10 16:12:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
0848198254971235,2021-01-10 16:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5799976657870019,2021-01-10 17:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
5048127603568483,2021-01-10 16:32:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
1797796668900431,2021-01-10 16:22:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2346761111867989,2021-01-10 17:42:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
0362003094376660,2021-01-10 16:52:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2817591186311410,2021-01-10 15:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
0080449485997146,2021-01-10 17:17:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
5546798527813127,2021-01-10 17:07:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
7879375873079408,2021-01-10 15:47:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
9733897845715790,2021-01-10 17:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
3488107270261991,2021-01-10 15:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
3921595687580565,2021-01-10 15:47:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
5735692431822188,2021-01-10 17:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
6659505969831487,2021-01-10 16:32:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
5900002254055115,2021-01-10 16:52:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
5735692431822188,2021-01-10 15:57:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
4979036123459769,2021-01-10 16:02:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
2028286937306676,2021-01-10 15:27:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
7042249103187430,2021-01-10 16:12:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': '/'}}"
4811528808872486,2021-01-10 17:07:54,"{'event_name': 'Open Page', 'event_desc': {'page_name': 'Login'}}"
6423451623911500,2021-01-10 16:27:54,"{'event_name': 'Click Button', 'event_desc': {'button_name': 'Contact'}}"
